Job Role ID,Job Role Title,Job Role Description,Job Role Identifier,Job Role Skills and Experience,Job Role Created Date,Job Role Modified Date,CLIENT_NAME,CLIENT_REGION
80,IT Technician,Delegate duties and tasks within the IT department. Review completed tasks to ascertain compliance with standards. Monitor all team members and provide necessary advice and guidance. Perform periodic risk assessments and initiate risk control strategies.,ITT,"Technical expertise
	Communication skills
	Problem-solving skills
	Time management skills",2024-10-07 04:29:31+00:00,2026-04-21 04:45:52+00:00,csmgold2,SYD
40,Payroll Officer,"PURPOSEThis role is responsible for the efficient and effective administering of all of the day to day payroll functions of the organisation.PARAMETERSKey Internal StakeholdersCEO, General Manager Business, Finance Team, Onemda Board members, General Manager Services, Leadership team,Administrative team and general staffKey External StakeholdersNDIA, Banks and Financial institutions, Funders, Auditors, Taxation and government work-related bodies, Businesses and corporations, Parents, Carers, Plan Managers and Plan Nominees, Service Groups, Suppliers of services etc. ",Payroll Officer,"QUALIFICATIONS AND REGISTRATIONS• Current Drivers LicenceKNOWLEDGE AND EXPERIENCE • Previous experience in the processing of payroll and associated functions including:- Superannuation- Tax legislation- Award compliance- Salary packaging• Proficient in the use of Micropay • Excellent Microsoft Office skills and knowledge, particularly ExcelCORE SKILLS• High level of attention to detail • Excellent organisational and planning skills• Excellent communication and interpersonal skills• Strong maths and numeracy skills• Problem solving skills• High levels of service orientation• Ability to work effectively independently and within a team environment• Ability to work with and maintain confidentiality of personal and payment records     ",2025-08-25 03:16:31+00:00,2025-09-22 00:33:10+00:00,onemda,SYD
117,Wage Subsidy Officer,"The role is responsible for managing wage subsidy eligibility, negotiation, documentation, and reimbursement processes to ensure all eligible placements receive timely and compliant support. By engaging directly with employers and internal teams, this role strengthens employer relationships, increases placement sustainability, and drives outcome conversion for TAG.The position ensures that all subsidy-related activities adhere to contractual, legislative, and quality standards while maintaining accurate records and supporting participants and employers throughout the lifecycle of a placement. Key Responsibilities: Identify and assess whether placements are eligible for subsidies in line with contractual and legislative requirements.Engage with employers to confirm eligibility, explain subsidy options, and support them through the documentation process.Negotiate subsidy structure and agreements with employers to ensure mutually beneficial outcomes.Provide guidance to employers and participants on required evidence and timeframes.Monitor subsidy milestones, including scheduled evidence requests and payment points.Request documentary evidence from employers at each payment due date.Conduct thorough quality checks on all documentation submitted to ensure accuracy and compliance.Identify and escalate discrepancies, risks, or non-compliant documentation.Prepare and submit subsidy payments to Finance for processing. Ensure all reimbursements are accurately recorded in WFAO and ESS or other required systems.Process wage subsidies and other eligible items in compliance with regulatory guidelines.Maintain strong understanding of Outcome and Documentary Evidence Guidelines. Maintain accurate and compliant records for all claims, subsidy documents, and employer communication. Ensure all Post Placement Support (PPS) and outcome-related evidence is recorded correctly. Protect confidentiality of participant and employer information.Collaborate with internal teams to ensure alignment and accuracy in claims processing.Build strong employer relationships to support placements and communication.Provide clear communication regarding evidence requirements and payment timelines.Participate in audits and compliance reviews.Identify opportunities to streamline processes.Take corrective actions to address compliance or performance issues",1,"Competencies   Experience as a Claims Officer or similar role.Background in disability employment or employment services.Experience with electronic document management systems.Knowledge of Outcome and Documentary Evidence Guidelines.About Training Alliance Group (TAG)Training Alliance Group (TAG) is a leading provider of employment and training services across Western Australia and a footprint in New South Wales. Through a range of government funded programs, including Workforce Australia, Inclusive Employment Australia, Transition to Work, Parent Pathways, Employability Skills Training and Self-Employment Assistance. TAG helps individuals overcome barriers and achieve long-term employment. Partnering with Registered Training Organisations (RTOs), ABV Training & Consulting (ABV) and Mining, Transport & Construction Services (MTACS), TAG also delivers nationally recognised vocational education in industries like business, construction, and community services. With a strong focus on inclusion, quality, and real outcomes, TAG is committed to building futures through meaningful support, training, and job opportunities.Why Join TAG?At Training Alliance Group, we value our people and invest in their growth, wellbeing, and success. When you join us, you’ll enjoy a range of benefits, including:Performance Incentives – Be rewarded for achieving great outcomesEmployee Recognition Program – Celebrate milestones and success storiesA well-structured fully supported induction program, with further development and training providedRefer-a-Friend Program – Earn rewards for helping us grow our teamEmployee Assistance Program (EAP) – Free, confidential wellbeing supportSalary Sacrifice – Super – Maximise your superannuation benefitsProfessional Development Days – Dedicated time to focus on your growthOngoing Learning & Development – Access training to build your skills and careerCash Out Annual Leave – Flexibility to suit your lifestyle and needsAnnual Leave in Advance – Extra support when life requires itMake an Impact. Grow Your Career. Change Lives.Join a respected and expanding organisation where your work truly matters. At TAG, you’ll collaborate with supportive leaders, contribute to community-impacting initiatives, and thrive in a dynamic, purpose-driven environment.TAG is an Equal Opportunity Employer.We welcome applicants from all backgrounds, we welcome applications from Aboriginal and Torres Strait Islander people, applicants from culturally and linguistically diverse backgrounds, the LGBTIQ+ community and applicants who have a disability.If you need adjustments during the recruitment process, please let us know — we’re committed to a fair and inclusive experience for all.Join TAG and make a lasting difference—one career at a time.Apply Now! ",2026-04-10 04:18:58+00:00,2026-04-10 04:18:58+00:00,taga,SYD
110,Service Department Administrator,"CS.CSMF.P2 Manages incoming phones calls and emails from dealers and end users regarding technical queries and product returns and repairs. Updates and tracks RMAs in the ERP system.Manages the workflow of repairs within the service department.Allocates spare parts and monitors spare parts stock levels, compiles spare part orders to be picked by the warehouse.Prepares completed service jobs for shipment and forwards to the warehouse for dispatch.Prepares invoices and processes credit card payments for repairs.Undertakes training in accordance with development and compliance programs.Any other duties as directed.",Service Department Administrator,"Skills Required: Excellent customer service skills.Excellent verbal and written communication skills.Excellent data entry skills.Demonstrated ability to work in a team environment and get along with work colleagues.Organised and detail-oriented, able to meet deadlines.Proficient in using MS office products.Experience:2-3 years of practical experience in administration2-3 years customer service experiencePrevious experience in service / repairs centre desirable.Qualifications, Certifications and Memberships Required:Completed HSC.",2024-12-02 23:38:50+00:00,2025-11-14 04:46:01+00:00,gmeau,SYD
1,Administration Assistant,To work under general direction to provide administrative financial support to the Plan Manager and other members of the finance team.  To have efficient service outcomes and contribute to the work and values of the Association through a high standard of customer service.,Administration Assistant,"•	An appropriate certificate relevant to the work required to be performed

•	Previous relevant experience in an administration role providing a high level of support/customer service in a busy environment
•	Proven ability to work effectively within a team, establish work priorities and meet deadlines
•	NDIS Orientation Module
•	Current ‘C’ class driver’s license.
•	Hold a current Disability Worker Screening (yellow card) and a working with children check (blue card) or eligible to apply.
•	High level of computer skills including sound knowledge of the MS Office Suite and enterprise application software.
•	Sound oral and written communication skills with high level of accuracy and attention to detail
•	Sound interpersonal and conflict resolution skills with the ability to negotiate a variety of outcomes with individuals at all levels",2026-06-22 00:31:42+00:00,2026-06-22 00:31:42+00:00,homesupport,SYD
119,Administrative Officer - Policy,Administrative Officer - Research and Policy PD.pdf*title previously Administrative Officer - Research & Policy - changed 20.02.2026,J044,,2025-11-19 22:01:44+00:00,2026-02-19 23:39:29+00:00,qnmu,SYD
12,Chief Operating Officer (COO),"The Chief Operating Officer (COO) at Company Name will play a pivotal role in driving the operational excellence and strategic direction of the organisation. This executive position requires a dynamic leader who can effectively manage and optimise the company's day-to-day operations while aligning them with the overall business strategy. **Key Responsibilities:** The COO will be responsible for:Developing and implementing operational strategies that enhance productivity and efficiency across all departments.Overseeing daily operations to ensure smooth functioning of all business activities, including production, marketing, sales, and customer service.Collaborating with other executives to set company-wide goals and evaluate progress towards achieving them.Managing budgets, forecasts, and operational expenses to ensure financial sustainability.Identifying areas for process improvement and leading initiatives to implement changes that drive performance enhancement.Building strong relationships with key stakeholders, including clients, suppliers, and regulatory bodies.Ensuring compliance with industry regulations and standards to mitigate risks associated with operational activities.Leading, mentoring, and developing departmental leaders to foster a high-performance culture within the organisation.In this role, the COO will serve as a key member of the executive team, contributing significantly to strategic planning sessions and discussions on organisational growth. The ideal candidate will demonstrate exceptional leadership qualities coupled with a results-driven mindset.",COO,"Required skillsStrong leadership and management abilitiesExceptional strategic planning and organisational skillsExcellent communication and interpersonal capabilitiesIn-depth knowledge of corporate governance and best practicesProficiency in financial management and budgetingAdept at problem-solving and decision-making under pressureAbility to drive operational efficiency and process improvementStrong analytical skills with a focus on data-driven decision makingRequired experiencesMinimum of 10 years of experience in senior management roles within a relevant industryDemonstrated track record of successful operational leadership in a similar capacityExperience in overseeing large-scale projects from inception to completionProven experience in developing and implementing business strategies that align with company goalsHistory of managing cross-functional teams effectively across various departmentsPrior experience with change management processes and organisational restructuring initiativesBachelor’s degree in Business Administration, Management, or related field; MBA preferred",2025-06-20 02:07:49+00:00,2026-03-02 03:09:46+00:00,tomorrowspeople,SYD
26,"IT Service Desk Support, Infrastructure & Cloud Team Lead","The IT Service Desk Support, Infrastructure & Cloud Team Lead at Company Name is responsible for overseeing the service desk operations, ensuring high-quality support is provided to end-users while managing a team of skilled professionals. This role requires a proactive approach to problem-solving and a commitment to delivering exceptional customer service.Key responsibilities include:Leading and mentoring the IT Service Desk team, fostering a collaborative and efficient working environment.Managing day-to-day operations of the service desk, ensuring timely resolution of incidents and requests.Implementing best practices for incident management and support processes to enhance service delivery.Monitoring performance metrics and preparing reports on service desk activities for continuous improvement.Acting as a point of escalation for complex technical issues, providing advanced troubleshooting assistance when necessary.Coordinating with other IT teams to ensure effective communication and collaboration in resolving cross-functional issues.Developing training materials and conducting training sessions for team members to enhance their skills and knowledge.Staying updated with industry trends in IT support, infrastructure, and cloud technologies to drive innovation within the team.This position plays a crucial role in maintaining the operational efficiency of IT services within the organisation while ensuring that team members develop professionally in their roles. The ideal candidate will possess strong leadership skills alongside technical expertise in IT support frameworks.",ITS003,"Required skillsProficient in IT Service Management (ITSM) principles and practices.Strong knowledge of cloud computing technologies and infrastructure management.Excellent troubleshooting and problem-solving skills, particularly in a technical support environment.Experience with ticketing systems and remote support tools.Ability to lead and mentor a team effectively.Excellent communication skills, both verbal and written, with the ability to convey technical concepts to non-technical stakeholders.Strong organisational skills with the ability to manage multiple priorities under pressure.Required experiencesA minimum of 5 years’ experience in an IT support role, with at least 2 years in a leadership or supervisory position.Demonstrated experience managing cloud-based services such as AWS, Azure, or Google Cloud Platform.Proven track record in implementing ITIL best practices within an IT service desk environment.Experience in developing training programmes and resources for team members.A history of driving improvements in service delivery, including metrics-driven performance analysis.",2026-02-17 02:26:35+00:00,2026-06-23 04:12:41+00:00,elmotrainingteam,SYD
120,Quantity Surveyor - Waikato,"To act in a Quantity Surveyor capacity to coordinate and facilitate projects for clients ensuring costings are provided and projects meet budgetary 
requirements.",Quantity Surveyor - Waikato,"Quantity Surveyor qualification. Full, clean Drivers Licence. 5 years + demonstrated experience in technical and industry specific QS and/or construction management fields. Microsoft Office suite Ð moderate level (including M/S Project). Working knowledge of quality systems. Construction Industry knowledge",2025-11-12 01:27:45+00:00,2025-11-12 01:27:45+00:00,livingstone,SYD
31,Assistant Director  Policy & Campaigns,"This role is responsible for leading policy development and advocacy for key Consumer Action policy priorities, including identifying systemic issues, developing evidence-based solutions and communicating effectively to drive positive change. The role will have a particular focus on consumer law, essential services (such as energy policy), and financial services policy, including insurance, while also leading advocacy across other identified priorities. In addition, the role manages the wellbeing, performance and development of staff and supports the Director to maintain a collaborative and effective team.Responsibilities:Strategic policy development Lead the development of informed, credible and evidence-based policy positions relating to identified Consumer Action policy priorities. Design and deliver advocacy campaigns, under leadership of Director and in collaboration with Policy and Campaigns team, to achieve positive impact in line with Consumer Action’s Strategic Plan, Policy and Campaigns priorities and Impact Framework.Act as key source of Consumer Action’s expertise in essential services and consumer law issues and relevant legislative and policy frameworks. Additionally, undertake research and analysis to further develop and increase that expertise. Work with staff across the organisation and sector to identify systemic issues and campaign opportunities arising from outreach, casework and advice services. Communication and stakeholder engagement Clearly, strategically and effectively communicate Consumer Action’s policy positions and expertise to internal and external stakeholders, including through informal engagement, formal meetings and forums, and written materials such as submissions, briefs, reports and media material. Effectively and accurately represent Consumer Action in engagement with the media. Establish and maintain positive and productive relationships with key stakeholders relevant to the position’s policy areas and work co-operatively to achieve good outcomes for consumers and deliver Consumer Action’s strategic aims.Represent Consumer Action at key stakeholder forums.Leadership and staff development Manage performance and professional development of staff who report directly to the position, including: providing strategic direction and support; identifying and facilitating development opportunities; providing timely, meaningful and actionable feedback; and supporting staff to manage their workload and wellbeing.Contribute to developing team and organisational goals and support Director to implement organisational systems to achieve results.Work with the Director of Policy and Campaigns to maintain a positive, collaborative, respectful and reflective team culture. Support Director in ongoing organisational leadership of the team, for example, coordinating and chairing regular internal meetings.As required, effectively manage funded projects, including ensuring delivery of results in line with specific funding agreements.",Assistant Director  Policy & Campaigns,"Qualifications and ExperienceThis position requires a tertiary degree in a relevant discipline, such as law, economics or public policy, and/or equivalent demonstrated experience in a similar field, together with a demonstrated commitment to social justice and fairness.Strong understanding of how to integrate advice and casework into policy/advocacy work of the team.Familiarity with the theory and practice of policy making and research. An advantage would be experience in consumer policy and regulatory issues and/or the energy or telecommunications sectors. Demonstrated experience in staff supervision and management.Key selection criteriaSubstantial experience in a policy and campaign development and influencing role.Experience in consumer policy and regulatory issues and/or the energy or telecommunications sectors.Demonstrated experience in mentoring and developing staff, managing people to achieve results and working in a team.Demonstrated specialist written and verbal communication skills, including ability to confidently and professionally present messages in a clear, concise and articulate manner and tailor communication style to audience.Developed conceptual thinking and analytical skills evidenced by the ability to analyse and articulate underlying causes of vulnerability and disadvantage, to understand and critique relevant legislation and legislative reform options, and to ground both in a consumer policy context.Values and can effectively leverage the expertise of others and is experienced in working collaboratively in a way that respects and engages colleagues in a multi-disciplinary organisation.Curious to understand the multiple dimensions and uncertainties of the problems facing people experiencing vulnerability and disadvantage.Can synthesise information from diverse sources to produce high quality policy analysis and advice in a time-pressured environment.Cooperates and works well with others; shows consideration, concern and respect for others’ feelings and ideas; accommodates and works well with the different working styles of others, treating all people with dignity and respect.Works effectively with high degree of autonomy and accountability; proactive, self-motivated and can demonstrate initiative; excellent organisational skills with sound time management and ability to deal with competing priorities under pressure.High level of cultural competency and values diversity and inclusion to support a cultural and safe workplace. Expertise in complex stakeholder management and/or community engagement, including with Aboriginal & Torres Strait Islander organisations and communities. ",2026-03-06 00:06:00+00:00,2026-05-25 04:47:04+00:00,consumeraction,SYD
